,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fnum4,param_fnum3,param_fnum2,param_fnum1,param_epochs,param_do,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
43,4.784920024871826,0.8314479837218803,0.14326033592224122,0.010644738488829698,16,32,64,16,25,0.25,50,"{'fnum4': 16, 'fnum3': 32, 'fnum2': 64, 'fnum1': 16, 'epochs': 25, 'do': 0.25, 'batch_size': 50}",-0.5928545220589742,-0.5139315633224203,-0.3503735732593578,-0.5788938948086331,-0.41562147284999035,-0.49033500525987517,0.09389466456410317,93,-0.5726887386598628,-0.549350231337599,-0.2690202168088196,-0.553697078607299,-0.42659255971575716,-0.4742697650258675,0.11491959091904552
44,7.212080478668213,1.8718883794122263,0.13781423568725587,0.009625609079632948,16,16,16,64,25,0.25,25,"{'fnum4': 16, 'fnum3': 16, 'fnum2': 16, 'fnum1': 64, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",-0.30372697326205506,-0.7676846859742812,-0.21621037885482175,-0.3072638362226806,-0.2835749784460315,-0.37569217055197407,0.19871566504510066,82,-0.33156880628099883,-0.782743547368972,-0.13347614729430252,-0.3164095112501575,-0.2857919627034561,-0.36999799497957736,0.21805534134885085
45,10.144721603393554,0.6453552156334565,0.1742034912109375,0.011510021989288046,16,32,128,64,25,0.1,50,"{'fnum4': 16, 'fnum3': 32, 'fnum2': 128, 'fnum1': 64, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",-0.12719855014379922,-0.350562835842758,-0.18988043898111814,-0.2553555218946366,-0.3355193665081804,-0.2517033426740985,0.0850119737896056,56,-0.14393104191917877,-0.36155683679981926,-0.13889321570659613,-0.24227262856317805,-0.30706610683093727,-0.23874396596394187,0.08800344371467694
46,10.906382179260254,0.040303979919975995,0.15810327529907225,0.01851198169995376,64,16,32,128,25,0.25,50,"{'fnum4': 64, 'fnum3': 16, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.25, 'batch_size': 50}",-0.13695943257509371,-0.1485704503921203,-0.3284644632370441,-0.4919462558349747,-0.8317722275659637,-0.3875425659210393,0.2575383170277343,83,-0.1474484000048596,-0.15819072432783773,-0.34256559328470393,-0.48738634087008254,-0.914791386210041,-0.410076488939505,0.2820253936353665
47,5.723502731323242,0.5353586922932573,0.1629570960998535,0.0633086843950882,64,64,32,32,25,0.1,50,"{'fnum4': 64, 'fnum3': 64, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",-0.4016767256316684,-0.32121087067329135,-0.2974556217719982,-0.40888865024367455,-0.23958167088786503,-0.3337627078416995,0.06419040718212582,77,-0.428660759707163,-0.3054916526966031,-0.3565315781088619,-0.3996176121683864,-0.2546914597166887,-0.34899861247954067,0.06285185918233019
48,17.92689781188965,3.886545127671511,0.17314000129699708,0.012672030894883243,16,128,64,128,25,0.25,12,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 64, 'fnum1': 128, 'epochs': 25, 'do': 0.25, 'batch_size': 12}",-0.2096103492237273,-0.17469783064413377,-0.13301711948145,-0.10232027921003181,-0.16885435207065566,-0.15769998612599972,0.03683527721822928,29,-0.19141784093919254,-0.14167199495663763,-0.0707146603839867,-0.0708785794449575,-0.15087946506934763,-0.1251125081588244,0.04740252038199295
49,4.745803737640381,0.5412055879039043,0.14223794937133788,0.008403240220249289,128,32,32,32,25,0.1,50,"{'fnum4': 128, 'fnum3': 32, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",-0.3690680008042942,-0.15454164983390214,-0.40733172634205256,-0.36382311538458517,-0.34575842410584035,-0.32810458329413483,0.08906908023671242,76,-0.40516946590566016,-0.16629754120072762,-0.3605104699569605,-0.365954788575086,-0.3361345936765983,-0.3268133718630065,0.0832579599378978
50,10.53548984527588,0.47660948820796945,0.1583806037902832,0.022781632756601625,16,64,128,64,25,0.25,25,"{'fnum4': 16, 'fnum3': 64, 'fnum2': 128, 'fnum1': 64, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",-0.450513126401158,-0.3877752781833534,-0.32018959469996494,-0.24567488466764428,-0.36601899659091774,-0.35403437610860766,0.06852368564646517,79,-0.4435733539648999,-0.38112425165920155,-0.28058066725795405,-0.20104670741663866,-0.37382642560158713,-0.33603028118005623,0.08523233198823979
51,18.39473075866699,3.28320901906101,0.20233030319213868,0.03500528747081484,128,64,128,128,25,0,25,"{'fnum4': 128, 'fnum3': 64, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0, 'batch_size': 25}",-0.08975823635146732,-0.12943130002651382,-0.15786232943787717,-0.09941869896082652,-0.23171728931012606,-0.14163757081736217,0.05099115611184325,25,-0.08515354890650484,-0.08844510606486045,-0.07651510612627901,-0.0970654309062021,-0.20996602662643452,-0.11142904372605618,0.04970612925886558
52,17.480562734603883,3.031531257577562,0.18113746643066406,0.01325242761669585,64,16,128,128,25,0.1,25,"{'fnum4': 64, 'fnum3': 16, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 25}",-0.23703088485575344,-0.0976064990222196,-0.1593036064047576,-0.16570822481082118,-0.10946334392090383,-0.15382251180289114,0.04944273816443573,28,-0.24161663926831442,-0.057342702149538495,-0.07687477593822203,-0.16820076646452597,-0.07737412947629181,-0.12428180265937856,0.07017825649988993
