,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fnum4,param_fnum3,param_fnum2,param_fnum1,param_epochs,param_do,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
26,4.63894510269165,0.7219859409200875,0.14762983322143555,0.020937804971093082,32,128,32,16,25,0.1,50,"{'fnum4': 32, 'fnum3': 128, 'fnum2': 32, 'fnum1': 16, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.95,0.85,0.9,0.85,0.9,0.89,0.03741657386773942,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27,17.319564294815063,4.906840212998681,0.17570185661315918,0.008374533563269946,128,128,32,128,25,0.1,50,"{'fnum4': 128, 'fnum3': 128, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.85,0.85,0.85,0.8,0.9,0.85,0.031622776601683784,98,0.9875,0.9875,0.9875,0.9875,1.0,0.99,0.004999999999999982
28,19.552423810958864,3.1122883334631624,0.19007344245910646,0.027513815508819747,32,64,128,128,25,0,50,"{'fnum4': 32, 'fnum3': 64, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0, 'batch_size': 50}",0.95,0.95,0.9,0.85,0.9,0.9099999999999999,0.037416573867739396,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,10.234162378311158,0.6026124536568306,0.2234447956085205,0.12336696617101746,64,64,128,64,25,0.1,25,"{'fnum4': 64, 'fnum3': 64, 'fnum2': 128, 'fnum1': 64, 'epochs': 25, 'do': 0.1, 'batch_size': 25}",0.9,0.95,0.9,0.8,0.9,0.89,0.048989794855663536,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30,14.971712398529053,5.01558655582717,0.18078298568725587,0.021657842269581718,16,32,64,128,25,0,25,"{'fnum4': 16, 'fnum3': 32, 'fnum2': 64, 'fnum1': 128, 'epochs': 25, 'do': 0, 'batch_size': 25}",0.95,0.9,0.85,0.85,0.85,0.8800000000000001,0.039999999999999994,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,10.504511594772339,0.9995441727228768,0.1787013053894043,0.028188522609489695,32,16,128,64,25,0.1,50,"{'fnum4': 32, 'fnum3': 16, 'fnum2': 128, 'fnum1': 64, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",1.0,0.85,0.85,0.85,0.85,0.8800000000000001,0.06000000000000001,67,0.9875,1.0,1.0,1.0,1.0,0.9974999999999999,0.004999999999999982
32,9.50073709487915,1.8037971694929522,0.1624537467956543,0.03265216934604993,32,16,64,64,25,0.1,50,"{'fnum4': 32, 'fnum3': 16, 'fnum2': 64, 'fnum1': 64, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",1.0,0.95,0.9,0.85,0.9,0.9200000000000002,0.05099019513592784,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33,5.1363037109375,0.866150806479626,0.22086710929870607,0.1352656719061451,64,32,64,16,25,0.1,50,"{'fnum4': 64, 'fnum3': 32, 'fnum2': 64, 'fnum1': 16, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",1.0,0.9,0.85,0.85,0.85,0.89,0.058309518948453015,44,0.9875,1.0,1.0,1.0,1.0,0.9974999999999999,0.004999999999999982
34,8.000088834762574,1.4687207105738673,0.19132452011108397,0.041021141011354824,64,128,32,64,25,0.25,25,"{'fnum4': 64, 'fnum3': 128, 'fnum2': 32, 'fnum1': 64, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.85,0.95,0.85,0.85,0.9,0.8800000000000001,0.039999999999999994,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,5.869896507263183,0.15903365737073205,0.15241761207580568,0.022067251077759194,16,32,128,16,25,0.25,12,"{'fnum4': 16, 'fnum3': 32, 'fnum2': 128, 'fnum1': 16, 'epochs': 25, 'do': 0.25, 'batch_size': 12}",0.9,0.9,0.9,0.8,0.85,0.8699999999999999,0.039999999999999994,90,0.975,1.0,1.0,0.9875,1.0,0.9925,0.010000000000000004
